485
image_name	category_name
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (3269).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (3736).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (3746).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (3774).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k87bl1658-k87bl1658-s_7.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k87bl1682(3)-지끼(샘플,체크셔링블라우스) 7.11-1-IMG_7124.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k87bl1682(3)-지끼(샘플,체크셔링블라우스) 7.11-1-IMG_7147.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k87bl1682(3)-지끼(샘플,체크셔링블라우스) 7.11-1-IMG_7167.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k87bl1682(3)-지끼(샘플,체크셔링블라우스) 7.11-1-IMG_7187.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k88pt2834-k88pt2834-s_3.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k89nt1023-k89nt1023-s_3.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\KakaoTalk_20190211_123502801.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Labelle_070_06.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\laskdmci_01 (8200).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Loveit_013_01.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Loveit_013_11.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Loveit_019_03.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Loveit_019_imgs.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\lwerkjdjc_2 (141).jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\lwerkjdjc_2 (4159).jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\lwerkjdjc_2 (461).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\lwerkjdjc_2 (471).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\lwerkjdjc_2 (481).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\lwerkjdjc_2 (501).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\lwerkjdjc_2 (511).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\lwerkjdjc_2 (521).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Moda_094_imgs.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Moda_101_04.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Moda_118_05.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Moda_118_img.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nb939c98-600_1.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nb939c98-s_6.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt1048c89-nt1048c89-s_8.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt1380c94-nt1380c94-s_6.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt1643c9al-600_4.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt1662c9al-nt1662c9al-s_3.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt1717c9b-nt1717c9b-s_9.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt1790c9c-270_2.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt1790c9c-s_3.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt1848c9c-s_8.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt2096c06-270_3.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt2096c06-s_19.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt599-nt599-s_17.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt599-nt599-s_4.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt808(3)-니콤(대행,쟈가드P)12.07-09-1L5A4424.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt808(3)-니콤(대행,쟈가드P)12.07-09-1L5A4444.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt808(3)-니콤(대행,쟈가드P)12.07-09-1L5A4464.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\nt895-nt895-s_12.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\ops2146-ops2146-s_12.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\ops2966k8a-ops2966k8a-s_13.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\pt2294-pt2294-s_02.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\pt3113k8a-pt3113k8a-s_2.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\pt3511k93-pt3511k93-s_4.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\pt4913k04-270_4.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\pt4950k04-s_8.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\pt4961k04-600_4.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\pt4961k04-s_8.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\qwe1 (147).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\qwe1 (157).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\qwe1 (167).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\SAERO_378_08.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\SAERO_403_05.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\SecretG_003_06.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\set408-set408-s_2.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\set673c97-set673c97-s_10.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\siutim_1192_05.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\siutim_1192_32.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\siutim_1231_10.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\siutim_1231_img.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\SK1900-sk1900-s_7.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_3985.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4015.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2113k8b-sk2113k8b-s_6.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2114k8b(2)-언니쓰(대행,체크기모주름SK)11.28-입술 살려서 얼굴 잘라주세여1-DSC_4141.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4504.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4526.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4555.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4357.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4391.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2136k8c-sk2136k8c-s_11.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2254k92-sk2254k92-s_8.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2260k93-sk2260k93-s_5.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2261k93-sk2261k93-s_5.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2330c94-sk2330c94-s_10.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2333k94-sk2333k94-s_7.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2374c97-sk2374c97-s_8.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2796c06-s_20.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2836c07-s_6.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\sk2844c07-270_2.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Style-B_140_30.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Style-B_150_10.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Style-B_153_07.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Style-B_154_30.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\t3556k9b-t3556k9b-s_3.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\t3794k02-s_7.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\t4424k07-t4424k07-s_12.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\t4727k08-270_6.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\t4727k08-s_2.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\t4727k08-s_8.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\t4899k08-t4899k08-s_11.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Thenew_027_00_ES_지방시OPS.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Theyull_022_03.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Theyull_022_img.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Theyull_024_img.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Theyull_035_09.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\TimelessC_139_55.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Tirang_046_01.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Tirang_046_18.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_148946306153256700_522137906.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_151444553749086600_1226422622.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152342172281264000_1407354212.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152349635764151100_462214583.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152350188036827400_1753396975.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152350188076274500_1295835838.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152360432974427000_351963379.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152360466275360200_1624929354.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152404290324145900_1975646146.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152404303646242700_1718609794.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152480161594474000_895942708.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152505768924253500_1418340269.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152505954738719200_1216378176.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152540458341015100_907388874.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152593104293269400_1969469215.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152601058245201900_2044883117.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152635681734085100_2105086511.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_152661714819207800_79277189.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_154356316440074000_822459654.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_154778926024464900_598381617.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_154831276769210600_2079177487.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_154872992880412400_154548796.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_154875177620984300_419743135.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_154892475770878500_114196341.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_155064964144790500_580584569.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_155246748357337200_982679082.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_155324128329089500_860010130.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_155358723675656000_817569930.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156454924315720300_550925322.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156627501878429500_1564500158.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156636516070483700_1231316709.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156654579926351000_1378950142.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156654604532695700_1849031243.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156756682128639300_237730707.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156896431017083000_1108894819.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156896535735305200_1069744864.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156948184645461300_611530222.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156948432014289900_711319936.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156956872489066300_868409187.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156982717814981600_1291049283.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_156982717895794900_27549812.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\u_157234807517731200_2124158917.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vicky_069_11.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt106(2)-지구촌(대행,여인J)12.01-04-IMG_1516.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt106(2)-지구촌(대행,여인J)12.01-04-IMG_1551.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt310k9c-600_6.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt343k07-600_2.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt343k07-s_10.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt346c08-s_4.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt350k08-270_3.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt350k08-600_6.jpg	티셔츠
