831
path	clothes	name	category	color	detail	print	material	length	neckline	collar	fit	shape
K-Fashion 이미지/원천데이터/레트로/bl997-bl997-s_03.jpg	상의	bl997-bl997-s_03.jpg	블라우스	그린	['리본', '스트링']	['무지', '도트']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/bl997-bl997-s_03.jpg	하의	bl997-bl997-s_03.jpg	팬츠	블랙		['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/BLEE_124_08.jpg	원피스	BLEE_124_08.jpg	드레스	화이트	['플레어', '띠', '비대칭']	['도트']	['실크']	반팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/BLEE_125_11_7.jpg	상의	BLEE_125_11_7.jpg	블라우스	블랙	['셔링']	['도트']	['시폰']	캡			노멀	
K-Fashion 이미지/원천데이터/레트로/BLEE_125_11_7.jpg	하의	BLEE_125_11_7.jpg	스커트	화이트	['슬릿']	['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/Blondie_136_06.jpg	상의	Blondie_136_06.jpg	티셔츠	퍼플	['스트링']	['무지']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Blondie_136_06.jpg	하의	Blondie_136_06.jpg	팬츠	베이지		['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/Blondie_138_01.jpg	상의	Blondie_138_01.jpg	블라우스	스카이블루	['러플']	['도트']	['우븐']	7부소매	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Blondie_138_img.jpg	상의	Blondie_138_img.jpg	블라우스	스카이블루	['러플']	['도트']	['우븐']	7부소매	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Blondie_140_09.jpg	상의	Blondie_140_09.jpg	티셔츠	그레이		['레터링', '그래픽']	['니트']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Blondie_150_07.jpg	상의	Blondie_150_07.jpg	티셔츠	민트		['그래픽']	['니트']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Blondie_150_07.jpg	하의	Blondie_150_07.jpg	팬츠	베이지		['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/bqwertf-(309).jpg	아우터	bqwertf-(309).jpg	가디건	베이지	['단추']	['아가일']	['울/캐시미어']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/bqwertf-(319).jpg	하의	bqwertf-(319).jpg	청바지	네이비	['단추', '지퍼', '버클', '띠']		['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/bqwertf-(319).jpg	아우터	bqwertf-(319).jpg	가디건	베이지	['단추']	['아가일']	['울/캐시미어']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Buying_066_img.jpg	하의	Buying_066_img.jpg	스커트	블랙	['러플']	['플로럴']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/Buying_105_17.jpg	원피스	Buying_105_17.jpg	드레스	화이트	['단추']	['도트']	['우븐']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Buying_116_02.jpg	상의	Buying_116_02.jpg	티셔츠	화이트		['무지']	['저지']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Buying_116_02.jpg	하의	Buying_116_02.jpg	스커트	블랙		['도트']	['시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/byhoney_145_09.jpg	상의	byhoney_145_09.jpg	티셔츠	화이트		['그래픽']	['니트']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/byhoney_147_10_1.jpg	상의	byhoney_147_10_1.jpg	티셔츠	오렌지		['레터링']	['니트']	7부소매	라운드넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/byhoney_147_10_1.jpg	하의	byhoney_147_10_1.jpg	래깅스	블랙			['스판덱스']				스키니	
K-Fashion 이미지/원천데이터/레트로/byhoney_147_20.jpg	상의	byhoney_147_20.jpg	티셔츠	네온		['그래픽']	['니트']	7부소매	라운드넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/byhoney_147_20.jpg	하의	byhoney_147_20.jpg	래깅스	블랙		['무지']	['스판덱스']				스키니	
K-Fashion 이미지/원천데이터/레트로/byhoney_147_30.jpg	상의	byhoney_147_30.jpg	티셔츠	블랙		['레터링']	['니트']	7부소매	라운드넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/byhoney_151_07.jpg	상의	byhoney_151_07.jpg	티셔츠	핑크		['레터링']	['니트']	7부소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/byhoney_152_00_HS_오프워싱T.jpg	상의	byhoney_152_00_HS_오프워싱T.jpg	티셔츠	민트		['타이다이', '레터링']	['니트']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/byhoney_152_12.jpg	상의	byhoney_152_12.jpg	티셔츠	와인		['타이다이', '레터링']	['니트']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/byhoney_152_12.jpg	하의	byhoney_152_12.jpg	래깅스	블랙		['무지']	['스판덱스']				스키니	
K-Fashion 이미지/원천데이터/레트로/byhoney_155_07.jpg	상의	byhoney_155_07.jpg	티셔츠	블랙		['무지']	['니트']	7부소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/byhoney_155_07.jpg	하의	byhoney_155_07.jpg	팬츠	화이트	['슬릿']	['호피']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/c88bl1800-c88bl1800-s_11.jpg	상의	c88bl1800-c88bl1800-s_11.jpg	블라우스	레드	['프릴', '스트링']	['플로럴']	['시폰']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/c88sk2007-c88sk2007-s_2.jpg	상의	c88sk2007-c88sk2007-s_2.jpg	티셔츠	블랙		['무지']	['저지']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/c88sk2007-c88sk2007-s_2.jpg	하의	c88sk2007-c88sk2007-s_2.jpg	스커트	레드		['깅엄']	['린넨']				루즈	
K-Fashion 이미지/원천데이터/레트로/CAROL_008_03.jpg	원피스	CAROL_008_03.jpg	드레스	블루	['플레어']	['체크']	['우븐']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/CAROL_016_10.jpg	원피스	CAROL_016_10.jpg	드레스	베이지	['셔링', '퍼프', '스트링', '단추']	['무지']	['우븐']	반팔	스퀘어넥		루즈	
K-Fashion 이미지/원천데이터/레트로/CAROL_018_00_KJ_봉봉ops.jpg	원피스	CAROL_018_00_KJ_봉봉ops.jpg	드레스	스카이블루	['리본', '플리츠']	['플로럴']	['우븐']	민소매	스퀘어넥		노멀	
K-Fashion 이미지/원천데이터/레트로/CAROL_019_03.jpg	원피스	CAROL_019_03.jpg	드레스	스카이블루	['셔링']	['체크']	['우븐']	민소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/CAROL_022_06.jpg	상의	CAROL_022_06.jpg	블라우스	와인		['플로럴']	['우븐']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/CATS_001_08.jpg	원피스	CATS_001_08.jpg	드레스	베이지	['페플럼']	['플로럴']	['실크']	7부소매	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/CATS_013_09.jpg	원피스	CATS_013_09.jpg	드레스	퍼플	['프릴', '스트링']	['체크']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/CATS_017_03.jpg	원피스	CATS_017_03.jpg	드레스	레드	['프릴', '러플', '띠']	['도트']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/cd1020c07-600_2.jpg	상의	cd1020c07-600_2.jpg	블라우스	베이지	['단추', '스티치', '자수']	['무지']	['니트']	반팔			루즈	
K-Fashion 이미지/원천데이터/레트로/cd1020c07-600_2.jpg	하의	cd1020c07-600_2.jpg	스커트	블루	['스티치']	['무지']	['데님']				와이드	
K-Fashion 이미지/원천데이터/레트로/cd1068k07-270_1.jpg	상의	cd1068k07-270_1.jpg	니트웨어	레드	['단추', '드롭숄더']	['무지']	['니트']	긴팔	노카라		루즈	
K-Fashion 이미지/원천데이터/레트로/cd1068k07-s_2.jpg	상의	cd1068k07-s_2.jpg	니트웨어	레드	['단추', '드롭숄더']	['무지']	['니트']	긴팔	노카라		루즈	
K-Fashion 이미지/원천데이터/레트로/cd1265k0a-s_8.jpg	상의	cd1265k0a-s_8.jpg	니트웨어	실버	['단추']	['아가일', '그래픽']	['니트']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/cd393-cd393-s_9.jpg	하의	cd393-cd393-s_9.jpg	스커트	그린	['비대칭']	['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/cd393-cd393-s_9.jpg	아우터	cd393-cd393-s_9.jpg	가디건	화이트	['단추', '드롭숄더']	['무지']	['니트']	긴팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/cd512c89-cd512c89-s_8.jpg	아우터	cd512c89-cd512c89-s_8.jpg	가디건	화이트	['단추', '포켓']	['체크']	['우븐', '울/캐시미어', '니트']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/cd545k8a-cd545k8a-s_8.jpg	상의	cd545k8a-cd545k8a-s_8.jpg	탑	화이트		['무지']	['울/캐시미어', '우븐']	없음	터틀넥		루즈	
K-Fashion 이미지/원천데이터/레트로/cd545k8a-cd545k8a-s_8.jpg	아우터	cd545k8a-cd545k8a-s_8.jpg	가디건	레드		['체크']	['우븐', '울/캐시미어', '니트']	긴팔			오버사이즈	
K-Fashion 이미지/원천데이터/레트로/cd558k8b-cd558k8b-s_1.jpg	상의	cd558k8b-cd558k8b-s_1.jpg	탑				['우븐']		터틀넥		노멀	
K-Fashion 이미지/원천데이터/레트로/cd558k8b-cd558k8b-s_1.jpg	아우터	cd558k8b-cd558k8b-s_1.jpg	가디건	카키	['단추', '드롭숄더']	['무지']	['우븐', '울/캐시미어', '니트']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/cd558k8b-cd558k8b-s_11.jpg	상의	cd558k8b-cd558k8b-s_11.jpg	탑	화이트			['우븐']	없음	터틀넥		노멀	
K-Fashion 이미지/원천데이터/레트로/cd558k8b-cd558k8b-s_11.jpg	아우터	cd558k8b-cd558k8b-s_11.jpg	가디건	카키	['단추', '드롭숄더']	['무지']	['우븐', '울/캐시미어', '니트']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/cd605k92-cd605k92-s_19.jpg	아우터	cd605k92-cd605k92-s_19.jpg	가디건	블랙		['플로럴', '무지']	['우븐', '울/캐시미어']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/cd605k92-cd605k92-s_6.jpg	아우터	cd605k92-cd605k92-s_6.jpg	가디건			['플로럴', '무지']	['우븐', '울/캐시미어']				루즈	
K-Fashion 이미지/원천데이터/레트로/Clair.A_118_06.jpg	상의	Clair.A_118_06.jpg	탑	화이트		['무지']	['저지']	7부소매	터틀넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Clair.A_118_06.jpg	하의	Clair.A_118_06.jpg	팬츠	베이지	['슬릿', '비대칭']	['무지']	['우븐']				벨보텀	
K-Fashion 이미지/원천데이터/레트로/cocobenny_011_06.jpg	원피스	cocobenny_011_06.jpg	드레스	핑크	['띠', '플리츠']	['그래픽']	['우븐']	7부소매			노멀	
K-Fashion 이미지/원천데이터/레트로/cocobenny_017_05.jpg	원피스	cocobenny_017_05.jpg	드레스	핑크		['도트']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/cocobenny_027_05.jpg	원피스	cocobenny_027_05.jpg	드레스	그린	['띠']	['그래픽']	['시폰', '실크']	7부소매	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/cocobenny_029_07.jpg	원피스	cocobenny_029_07.jpg	드레스	블루	['띠', '프릴', '스트링']	['그래픽']	['시폰']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/comes_018_02.jpg	하의	comes_018_02.jpg	팬츠	와인		['체크']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/comes_018_img.jpg	하의	comes_018_img.jpg	팬츠	브라운		['체크']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/DAKS_1622_23.jpg	원피스	DAKS_1622_23.jpg	드레스	그린		['체크']	['린넨']	반팔				
K-Fashion 이미지/원천데이터/레트로/DAKS_1623_02.jpg	상의	DAKS_1623_02.jpg	브라탑	핑크	['단추']	['체크']	['린넨']	민소매	스위트하트		노멀	
K-Fashion 이미지/원천데이터/레트로/DAKS_1623_02.jpg	하의	DAKS_1623_02.jpg	청바지	스카이블루			['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/DAKS_1623_30.jpg	상의	DAKS_1623_30.jpg	브라탑	핑크	['단추']	['체크']	['린넨']	민소매	스위트하트		노멀	
K-Fashion 이미지/원천데이터/레트로/DAKS_1623_30.jpg	하의	DAKS_1623_30.jpg	청바지	스카이블루			['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/DAKS_1623_img.jpg	상의	DAKS_1623_img.jpg	브라탑	핑크	['단추']	['체크']	['린넨']	민소매	스위트하트		노멀	
K-Fashion 이미지/원천데이터/레트로/DAKS_1623_img.jpg	하의	DAKS_1623_img.jpg	청바지	스카이블루			['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/DAKS_1640_05.jpg	상의	DAKS_1640_05.jpg	블라우스	레드	['퍼프', '단추']	['플로럴']	['우븐']	7부소매	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/DAKS_1640_05.jpg	하의	DAKS_1640_05.jpg	청바지				['데님']				벨보텀	
K-Fashion 이미지/원천데이터/레트로/DAKS_1665_06.jpg	원피스	DAKS_1665_06.jpg	드레스	브라운	['스트링', '슬릿']	['도트']	['시폰']	7부소매	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Dduddu_423_05.jpg	원피스	Dduddu_423_05.jpg	점프수트	오렌지	['비즈', '퍼프']	['무지']	['우븐']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Dduddu_423_30.jpg	원피스	Dduddu_423_30.jpg	점프수트	오렌지	['비즈', '퍼프']	['무지']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/DHP06040.jpg	상의	DHP06040.JPG	블라우스	옐로우	['퍼프']	['플로럴']	['우븐']	7부소매			노멀	
K-Fashion 이미지/원천데이터/레트로/DHP06040.jpg	하의	DHP06040.JPG	청바지	네이비	['플레어']		['데님']				와이드	
K-Fashion 이미지/원천데이터/레트로/DHP06132.jpg	상의	DHP06132.JPG	블라우스	옐로우	['퍼프']	['플로럴']	['우븐']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/DHP06132.jpg	하의	DHP06132.JPG	스커트	네이비	['플레어', '포켓']		['데님']				와이드	
K-Fashion 이미지/원천데이터/레트로/Dlap_060_02.jpg	원피스	Dlap_060_02.jpg	드레스	그레이	['프릴']	['플로럴']	['우븐']	7부소매			루즈	
K-Fashion 이미지/원천데이터/레트로/dodre_110_08.jpg	하의	dodre_110_08.jpg	팬츠	퍼플		['체크']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/Dokae_1130_08.jpg	원피스	Dokae_1130_08.jpg	드레스	그린	['스트링', '셔링']	['플로럴']	['실크']	민소매			노멀	
K-Fashion 이미지/원천데이터/레트로/Dokae_1197_03.jpg	원피스	Dokae_1197_03.jpg	드레스	네이비	['플레어']	['플로럴']	['시폰']	반팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Dokae_1197_img.jpg	원피스	Dokae_1197_img.jpg	드레스	네이비	['플레어']	['플로럴']	['시폰']	반팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Dokae_787_02.jpg	원피스	Dokae_787_02.jpg	드레스	민트		['플로럴']	['우븐']	반팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Dokae_787_54.jpg	원피스	Dokae_787_54.jpg	드레스	민트		['플로럴']	['우븐']	반팔			루즈	
K-Fashion 이미지/원천데이터/레트로/Dokae_794_16.jpg	상의	Dokae_794_16.jpg	셔츠	레드		['체크']	['우븐']	7부소매			루즈	
K-Fashion 이미지/원천데이터/레트로/Dokae_795_03.jpg	상의	Dokae_795_03.jpg	블라우스	레드		['믹스']	['우븐']	긴팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Dokae_795_imgs.jpg	상의	Dokae_795_imgs.jpg	블라우스	레드		['믹스']	['우븐']	7부소매	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Dokae_829_03.jpg	상의	Dokae_829_03.jpg	셔츠	레드	['스트링']	['체크']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/Dokae_829_img.jpg	상의	Dokae_829_img.jpg	셔츠	레드	['스트링']	['체크']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/doorim_1108_07.jpg	상의	doorim_1108_07.jpg	티셔츠	화이트		['무지']	['저지']	민소매	라운드넥			
K-Fashion 이미지/원천데이터/레트로/doorim_1108_07.jpg	원피스	doorim_1108_07.jpg	드레스	화이트	['레이스', '셔링']	['플로럴']	['시폰']	민소매			루즈	
K-Fashion 이미지/원천데이터/레트로/doorim_1126_01.jpg	원피스	doorim_1126_01.jpg	드레스	핑크	['셔링', '비대칭']	['플로럴']	['우븐']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/doorim_1126_img.jpg	원피스	doorim_1126_img.jpg	드레스	핑크	['셔링', '비대칭']	['플로럴']	['우븐']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/doorim_1129_05.jpg	원피스	doorim_1129_05.jpg	드레스	블루	['셔링']	['플로럴']	['시폰']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/doorim_1157_03.jpg	원피스	doorim_1157_03.jpg	드레스	화이트		['도트']	['우븐']	캡	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/doorim_1157_img.jpg	원피스	doorim_1157_img.jpg	드레스	화이트		['도트']	['우븐']	캡	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/DSC01505.jpg	원피스	DSC01505.jpg	드레스	레드	['셔링', '플레어']	['그래픽']	['우븐']	민소매	유넥		노멀	
K-Fashion 이미지/원천데이터/레트로/DSC3 (63).jpg	아우터	DSC3 (63).jpg	가디건	그레이	['포켓']	['무지']	['니트']	캡			노멀	
K-Fashion 이미지/원천데이터/레트로/DSC3 (63).jpg	원피스	DSC3 (63).jpg	드레스		['셔링', '플레어']	['플로럴']	['시폰']		라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/DSC3 (78).jpg	아우터	DSC3 (78).jpg	가디건		['포켓']	['무지']	['니트']				노멀	
K-Fashion 이미지/원천데이터/레트로/DSC3 (78).jpg	원피스	DSC3 (78).jpg	드레스	그레이	['셔링', '플레어']	['플로럴']	['시폰']	캡	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/dz1 (17).jpg	원피스	dz1 (17).jpg	드레스	레드	['리본']	['체크']	['우븐']	반팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/dz1 (27).jpg	원피스	dz1 (27).jpg	드레스	레드	['리본']	['체크']	['우븐']	반팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/eve-star_008_02.jpg	아우터	eve-star_008_02.jpg	코트	핑크	['더블브레스티드']	['체크']	['울/캐시미어']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/FallingJ_072_11_8.jpg	상의	FallingJ_072_11_8.jpg	셔츠	베이지	['셔링']	['플로럴']	['우븐']	반팔			루즈	
K-Fashion 이미지/원천데이터/레트로/girlis_812_22.jpg	원피스	girlis_812_22.jpg	드레스	브라운	['플레어']	['플로럴']	['우븐']	긴팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (10336).jpg	상의	gjkrle_ (10336).JPG	셔츠	화이트	['드롭숄더']	['무지']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (10336).jpg	원피스	gjkrle_ (10336).JPG	드레스			['체크']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (10346).jpg	상의	gjkrle_ (10346).JPG	셔츠	화이트	['드롭숄더']	['무지']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (10346).jpg	원피스	gjkrle_ (10346).JPG	드레스			['체크']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (10356).jpg	상의	gjkrle_ (10356).JPG	셔츠	화이트	['드롭숄더']	['무지']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (10356).jpg	원피스	gjkrle_ (10356).JPG	드레스			['체크']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (10366).jpg	원피스	gjkrle_ (10366).JPG	드레스			['체크']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (4933).jpg	상의	gjkrle_ (4933).JPG	니트웨어	스카이블루	['퍼프']	['무지']	['니트']	반팔			루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (5103).jpg	원피스	gjkrle_ (5103).JPG	드레스	핑크	['플리츠']	['무지']	['니트']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (6843).jpg	원피스	gjkrle_ (6843).JPG	드레스	레드	['퍼프', '프릴']	['페이즐리']	['우븐']	반팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (6853).jpg	원피스	gjkrle_ (6853).JPG	드레스	레드	['퍼프', '프릴']	['페이즐리']	['우븐']	반팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/gjkrle_ (6863).jpg	원피스	gjkrle_ (6863).JPG	드레스	레드	['퍼프', '프릴']	['페이즐리']	['우븐']	반팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Gru_539_04.jpg	원피스	Gru_539_04.jpg	드레스	네이비	['슬릿']	['도트']		반팔	유넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Gru_539_14.jpg	원피스	Gru_539_14.jpg	드레스	블랙		['도트']		반팔	유넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Gstudio_020_07.jpg	상의	Gstudio_020_07.jpg	블라우스	화이트	['레이스']	['도트']	['시폰']	반팔	보트넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Gstudio_127_07.jpg	상의	Gstudio_127_07.jpg	셔츠	화이트	['스트링']	['도트']		긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/Gstudio_127_07.jpg	하의	Gstudio_127_07.jpg	청바지	블루			['데님']				와이드	
K-Fashion 이미지/원천데이터/레트로/Gstudio_138_01.jpg	하의	Gstudio_138_01.jpg	청바지	블루	['단추', '롤업']		['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/Gstudio_138_11.jpg	하의	Gstudio_138_11.jpg	청바지	블루	['단추', '롤업']		['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/Gstudio_138_39.jpg	하의	Gstudio_138_39.jpg	청바지	블루	['단추', '롤업']		['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/habanjang_275_02.jpg	상의	habanjang_275_02.jpg	니트웨어	레드	['드롭숄더']	['스트라이프']	['니트']	긴팔	라운드넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/habanjang_275_54.jpg	상의	habanjang_275_54.jpg	니트웨어	블루	['드롭숄더']	['스트라이프']	['니트']	긴팔	라운드넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/Hacker_717_00_KJ_마땡PT.jpg	하의	Hacker_717_00_KJ_마땡PT.jpg	팬츠	베이지	['리본', '스트링']	['도트']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/Hacker_717_imgs.jpg	하의	Hacker_717_imgs.jpg	팬츠	베이지	['리본', '스트링']	['도트']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/Hanna_368_02.jpg	하의	Hanna_368_02.jpg	스커트	골드	['플리츠']	['도트']	['실크']				와이드	
K-Fashion 이미지/원천데이터/레트로/Hanna_368_31.jpg	하의	Hanna_368_31.jpg	스커트	골드	['플리츠']	['도트']	['실크']				와이드	
K-Fashion 이미지/원천데이터/레트로/HONEYCOMB_054_05.jpg	원피스	HONEYCOMB_054_05.jpg	드레스	브라운	['퍼프', '플레어', '더블브레스티드']	['하운즈\xa0투스']	['우븐']	긴팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/HONGSTAR_032_03.jpg	하의	HONGSTAR_032_03.jpg	스커트	브라운	['비대칭', '플레어']	['스트라이프']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/HONGSTAR_032_50.jpg	상의	HONGSTAR_032_50.jpg	탑	블랙	['셔링', '스트링']	['무지']	['니트']	긴팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/HONGSTAR_032_50.jpg	하의	HONGSTAR_032_50.jpg	스커트	브라운	['비대칭', '플레어']	['스트라이프']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/HONGSTAR_032_img.jpg	하의	HONGSTAR_032_img.jpg	스커트	브라운	['비대칭', '플레어']	['스트라이프']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/HONGSTAR_067_09.jpg	하의	HONGSTAR_067_09.jpg	청바지	네이비		['무지']	['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/HONGSTAR_067_09.jpg	아우터	HONGSTAR_067_09.jpg	점퍼	베이지		['체크']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/HONGSTAR_067_56.jpg	하의	HONGSTAR_067_56.jpg	청바지	네이비		['무지']	['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/HONGSTAR_067_56.jpg	아우터	HONGSTAR_067_56.jpg	점퍼	베이지	['포켓', '단추']	['체크']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/IMG_0526.jpg	상의	IMG_0526.JPG	니트웨어	그레이		['무지']	['니트']	긴팔	터틀넥		노멀	
K-Fashion 이미지/원천데이터/레트로/IMG_0526.jpg	하의	IMG_0526.JPG	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/IMG_0554.jpg	상의	IMG_0554.JPG	니트웨어	그레이		['무지']	['니트']	긴팔	터틀넥		노멀	
K-Fashion 이미지/원천데이터/레트로/IMG_0554.jpg	하의	IMG_0554.JPG	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/IMG_0597.jpg	상의	IMG_0597.JPG	니트웨어	블랙		['무지']	['니트']	긴팔	터틀넥		노멀	
K-Fashion 이미지/원천데이터/레트로/IMG_0597.jpg	하의	IMG_0597.JPG	팬츠	블랙		['무지']	['우븐']				스키니	
K-Fashion 이미지/원천데이터/레트로/IMG_0898.jpg	상의	IMG_0898.JPG	니트웨어	그레이		['무지']	['울/캐시미어']	긴팔	터틀넥		노멀	
K-Fashion 이미지/원천데이터/레트로/IMG_0921.jpg	상의	IMG_0921.JPG	니트웨어	그레이		['무지']	['울/캐시미어']	긴팔	터틀넥		노멀	
K-Fashion 이미지/원천데이터/레트로/IMG_0966.jpg	상의	IMG_0966.JPG	블라우스	민트	['드롭숄더', '러플']	['스트라이프']	['우븐']	반팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/IMG_0966.jpg	하의	IMG_0966.JPG	팬츠	레드		['무지']	['우븐']				루즈	
